LoanID,CustomerAge,Income,LoanAmount,InterestRate,TermMonths,CreditScore,OriginationDate,Defaulted,DefaultDate,DTI,LTI,AgeGroup,TimeToDefaultMonths,OriginationMonth,GDP_Growth,Unemployment_Rate,Inflation_Rate,GDP_Growth_3MAvg,Unemployment_3MAvg,Inflation_3MAvg,PD,LGD,EAD,ECL,CreditScoreBand,IFRS9_Stage
L04621,21,83480,16241,15.22,12,660,2024-02-05,0,,0.1945495927168184,0.1945495927168184,20s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.04,0.2474692349479846,15587.721923005349,154.29926475472243,Fair,Stage 2
L04622,27,149915,13773,6.94,24,388,2024-04-10,0,,0.0918720608344728,0.0918720608344728,20s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.26,0.3457770751330257,13820.436938236391,1242.4854680065903,Poor,Stage 2
L04623,34,105472,30332,12.22,60,769,2022-07-27,0,,0.2875834344660194,0.2875834344660194,30s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.04,0.2439670965204165,31050.88532637065,303.0157734985221,Very Good,Stage 2
L04624,35,73798,19155,6.35,60,642,2023-01-24,0,,0.2595598796715358,0.2595598796715358,30s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.02,0.2767495876475412,19062.238657407583,105.50933376153137,Fair,Stage 2
L04625,68,99741,47690,8.25,12,793,2022-07-29,0,,0.4781383784000561,0.4781383784000561,60s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.04,0.3511971512653964,48424.37799218464,680.26014410616,Very Good,Stage 2
L04626,22,105776,37250,16.19,12,503,2022-10-21,0,,0.352159279987899,0.352159279987899,20s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.08,0.2594470186919873,38498.23568076943,799.0601977821696,Poor,Stage 2
L04627,41,82029,23302,15.88,24,660,2024-01-08,0,,0.2840702678321081,0.2840702678321081,40s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.964303541078592,6.45362652850156,2.2956399972246384,0.11,0.2768468398601923,22022.934829236507,670.66779031132,Fair,Stage 2
L04628,56,115282,20225,5.46,24,791,2023-02-25,1,2024-06-01,0.1754393574018493,0.1754393574018493,50s,15.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.69,0.1688383774571332,20772.29343519557,2419.940620566697,Very Good,Stage 3
L04629,47,139776,45954,15.47,48,524,2022-12-10,0,,0.3287688873626374,0.3287688873626374,40s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.05,0.2777740507122084,45275.95332974468,628.824247813004,Poor,Stage 2
L04630,36,44678,12161,7.51,12,641,2024-04-08,0,,0.2721921303549846,0.2721921303549846,30s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.21,0.2743172772817787,11616.375450826086,669.1802219662363,Fair,Stage 2
L04631,67,85763,42433,12.28,24,312,2023-08-22,0,,0.4947704721150146,0.4947704721150146,60s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.08,0.269236197179715,41474.92447728099,893.3240755663211,Poor,Stage 2
L04632,40,82787,4619,11.82,60,730,2023-08-26,1,2027-01-30,0.0557937840482201,0.0557937840482201,30s,42.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.65,0.3610199067949237,4643.322894825355,1089.6157991605803,Good,Stage 3
L04633,50,31448,34210,16.57,48,835,2023-08-28,0,,1.087827524802849,1.087827524802849,40s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.04,0.2588193103300563,33793.043000832404,349.85168333717513,Excellent,Stage 2
L04634,33,63369,14467,17.77,12,471,2023-01-24,0,,0.2282977481102747,0.2282977481102747,30s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.08,0.299063230805241,14635.678997825458,350.15947568944745,Poor,Stage 2
L04635,54,138562,16617,16.58,24,773,2023-05-04,1,2024-12-16,0.1199246546672247,0.1199246546672247,50s,20.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864,0.75,0.2126824035043639,16508.733298682837,2633.3378075822934,Very Good,Stage 3
L04636,37,94341,28264,15.72,12,409,2024-02-23,0,,0.2995940259272214,0.2995940259272214,30s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.04,0.2030968037179457,27756.16190915342,225.48751068907413,Poor,Stage 2
L04637,21,80356,14110,14.75,48,838,2024-04-01,0,,0.1755936084424312,0.1755936084424312,20s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.08,0.4236133483832149,14298.038431135788,484.54719481002564,Excellent,Stage 2
L04638,49,71155,27419,10.19,36,450,2023-02-28,0,,0.3853418593212002,0.3853418593212002,40s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.07,0.2586828303869198,26208.04970282453,474.57007332334064,Poor,Stage 2
L04639,66,66664,16085,9.26,12,366,2023-12-01,0,,0.2412846513860554,0.2412846513860554,60s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.12,0.3382824258028592,15520.846090014791,630.0515359011631,Poor,Stage 2
L04640,23,116481,23634,12.97,12,779,2022-12-11,0,,0.2029000437839647,0.2029000437839647,20s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.32,0.2965734806179625,22563.4124749958,2141.347127145043,Very Good,Stage 2
L04641,60,23964,21058,9.2,12,644,2023-10-06,0,,0.8787347688198965,0.8787347688198965,50s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.05,0.3076996665727785,21623.100260095383,332.67103701505545,Fair,Stage 2
L04642,22,114501,13884,14.85,12,751,2024-03-12,0,,0.1212565829119396,0.1212565829119396,20s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.08,0.2823567406304115,14182.48009169426,320.36150821971927,Very Good,Stage 2
L04643,41,56536,38475,17.96,24,526,2023-02-21,0,,0.680539833026744,0.680539833026744,40s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.09,0.2763644874190591,38694.90011536727,962.450661250365,Poor,Stage 2
L04644,65,40614,8033,13.77,36,807,2023-11-24,0,,0.197788939774462,0.197788939774462,60s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.22,0.3005481255052767,7662.35828767179,506.63963246810727,Excellent,Stage 2
L04645,49,149417,18826,7.18,60,744,2023-11-17,0,,0.1259963725680478,0.1259963725680478,40s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.11,0.3414445577029453,19312.999319458595,725.3750361604806,Very Good,Stage 2
L04646,41,113570,25151,15.29,12,766,2022-07-14,0,,0.2214581315488245,0.2214581315488245,40s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.21,0.2506324628678574,25497.612138294156,1342.0111587687084,Very Good,Stage 2
L04647,53,22700,29074,13.87,60,757,2024-04-25,0,,1.28079295154185,1.28079295154185,50s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.13,0.2626069913955942,28703.45978143385,979.9047980600818,Very Good,Stage 2
L04648,43,41440,29080,6.38,24,837,2023-03-01,0,,0.7017374517374517,0.7017374517374517,40s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.11,0.2441055200512261,28188.89004406561,756.9170030260811,Excellent,Stage 2
L04649,45,43104,20305,16.28,36,707,2023-08-28,0,,0.4710699703043801,0.4710699703043801,40s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.1,0.2790895024154285,20406.69215063704,569.5293558266123,Good,Stage 2
L04650,52,115503,26849,15.11,48,407,2022-12-13,0,,0.2324528367228557,0.2324528367228557,50s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.05,0.2268727984801067,26228.13086855817,297.5224724526132,Poor,Stage 2
L04651,44,110124,28290,7.69,48,468,2023-05-01,0,,0.2568922305764411,0.2568922305764411,40s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864,0.05,0.2724747670336718,28502.44511012384,388.3098545635506,Poor,Stage 2
L04652,23,57302,17635,12.75,48,457,2023-01-09,0,,0.3077554012076367,0.3077554012076367,20s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.07,0.318140017426138,18371.95161193307,409.1397104180786,Poor,Stage 2
L04653,55,47044,10099,5.76,48,837,2024-02-19,1,2027-12-16,0.2146713714820168,0.2146713714820168,50s,47.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.64,0.19654239466552,9676.766295791202,1217.2126850517736,Excellent,Stage 3
L04654,39,53307,26430,17.36,48,427,2022-08-03,0,,0.495807304856773,0.495807304856773,30s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.1,0.2492720610229242,26556.55159208116,661.980634901969,Poor,Stage 2
L04655,57,84783,44988,5.93,36,542,2023-09-27,0,,0.530625243268108,0.530625243268108,50s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.03,0.3697032762127032,44786.42319117177,496.73062150874387,Poor,Stage 2
L04656,56,142808,11096,4.82,12,379,2024-03-19,0,,0.0776987283625567,0.0776987283625567,50s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.03,0.3019834679268108,11180.717742224871,101.29175753123666,Poor,Stage 2
L04657,63,136377,11484,7.54,48,828,2023-07-26,0,,0.0842077476407312,0.0842077476407312,60s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.02,0.2505742930888995,11755.100771788871,58.910521321595475,Excellent,Stage 2
L04658,48,106492,13670,15.45,12,616,2023-10-18,0,,0.1283664500619765,0.1283664500619765,40s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.1,0.2894374320874159,13981.948605660646,404.6899300000643,Fair,Stage 2
L04659,58,29491,15631,11.12,60,738,2024-02-19,1,2025-06-20,0.5300261096605744,0.5300261096605744,50s,16.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.7,0.1735441608853711,16221.733458391906,1970.6309847999405,Good,Stage 3
L04660,34,101604,8550,6.33,12,652,2023-12-15,0,,0.0841502303058934,0.0841502303058934,30s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.19,0.3072575834796618,8374.418510966436,488.88968299811,Fair,Stage 2
L04661,40,123887,32548,15.44,60,357,2023-04-17,1,2026-07-30,0.2627232881577566,0.2627232881577566,30s,40.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.19,0.2214261095712832,30945.906367502543,1301.9240142815247,Poor,Stage 2
L04662,66,56852,48021,14.01,12,568,2023-09-03,0,,0.8446668542883276,0.8446668542883276,60s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.04,0.3541392352323169,48700.6615779465,689.872601860874,Poor,Stage 2
L04663,23,40028,19192,8.46,60,388,2024-04-30,0,,0.4794643749375437,0.4794643749375437,20s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.09,0.2631043724050041,19186.240720688933,454.3185441265376,Poor,Stage 2
L04664,25,53124,16654,14.99,12,770,2022-08-05,0,,0.3134929598674799,0.3134929598674799,20s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.13,0.3358409725442229,17445.99313718519,761.6803092849746,Very Good,Stage 2
L04665,25,69214,4579,12.22,12,497,2023-09-25,0,,0.06615713583957,0.06615713583957,20s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.14,0.3188217020591662,4569.586349490496,203.9636616711249,Poor,Stage 2
L04666,50,137401,8328,11.7,36,356,2023-09-27,0,,0.0606109125843334,0.0606109125843334,40s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.07,0.2118387965834618,8110.925011801056,120.27460155750455,Poor,Stage 2
L04667,69,121683,19119,8.59,60,406,2022-08-27,0,,0.1571213727472202,0.1571213727472202,60s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.03,0.3589965820010309,18954.295572298142,204.13581974076922,Poor,Stage 2
L04668,65,108683,20453,15.09,12,468,2023-08-05,1,2024-05-07,0.188189505258412,0.188189505258412,60s,9.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.74,0.3355828596608342,20589.47797289225,5113.012163829533,Poor,Stage 3
L04669,29,145635,4883,17.96,36,718,2023-09-27,0,,0.0335290280495759,0.0335290280495759,20s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.08,0.2493335582072965,4729.284052066959,94.33353763799009,Good,Stage 2
L04670,53,90713,23469,15.53,36,809,2022-11-29,0,,0.2587170526826364,0.2587170526826364,50s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.14,0.3284676008879476,22257.11591258224,1023.5038053087193,Excellent,Stage 2
L04671,22,109003,20433,16.15,60,671,2022-07-12,1,2023-01-12,0.1874535563241378,0.1874535563241378,20s,6.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.72,0.1995227192422238,21040.06026232712,3022.53842632303,Good,Stage 3
L04672,39,148789,49904,13.63,12,731,2022-07-03,0,,0.3354011385250253,0.3354011385250253,30s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.04,0.3839278729085281,49551.55992619995,760.9690000706164,Good,Stage 2
L04673,32,61026,49070,13.05,36,668,2023-10-01,0,,0.8040835053911447,0.8040835053911447,30s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.2,0.3282367639198192,48182.22519512358,3163.035535300669,Fair,Stage 2
L04674,44,113133,9770,8.61,48,502,2023-11-26,1,2023-12-06,0.0863585337611483,0.0863585337611483,40s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.79,0.2169567134303269,9341.008429305532,1601.0096462682156,Poor,Stage 3
L04675,46,112992,26631,10.42,48,436,2022-07-17,0,,0.2356892523364486,0.2356892523364486,40s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.03,0.2290966610511438,26269.03344450727,180.54443553532326,Poor,Stage 2
L04676,28,89820,33432,17.79,48,472,2024-04-08,0,,0.3722110888443554,0.3722110888443554,20s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.17,0.2914912802564234,32098.6376515068,1590.6004071992081,Poor,Stage 2
L04677,59,117610,20105,10.59,12,524,2023-06-20,1,2023-10-10,0.1709463480996514,0.1709463480996514,50s,4.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.79,0.3012210896394497,21205.51751689344,5046.163783317594,Poor,Stage 3
L04678,21,35907,17469,5.61,48,374,2022-12-05,0,,0.4865068092572479,0.4865068092572479,20s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.1,0.2472174360689757,17512.082997403802,432.9292258845271,Poor,Stage 2
L04679,33,28650,29277,15.58,24,506,2023-06-23,0,,1.0218848167539267,1.0218848167539267,30s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.04,0.2424856460823301,28127.51005851925,272.82069796909116,Poor,Stage 2
L04680,62,65728,14788,17.72,60,572,2023-11-20,0,,0.2249878286270691,0.2249878286270691,60s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.08,0.2792492086092182,15045.929247600285,336.12510681461356,Poor,Stage 2
L04681,44,135737,9823,9.28,24,390,2024-05-16,0,,0.0723678879008671,0.0723678879008671,40s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295,0.05,0.2405150880785872,9639.37618364596,115.92077059161221,Poor,Stage 2
L04682,42,107227,43504,16.85,24,494,2023-07-30,0,,0.4057187089072714,0.4057187089072714,40s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.13,0.2554609091741006,43842.90883109073,1456.0194156075934,Poor,Stage 2
L04683,68,44660,5639,16.17,48,629,2022-06-26,0,,0.1262651141961487,0.1262651141961487,60s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.52,0.3173492465690824,5338.411919362926,880.9533202523216,Fair,Stage 3
L04684,41,90832,25951,4.96,60,705,2023-02-06,1,2024-05-12,0.2857032763783688,0.2857032763783688,40s,15.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.64,0.2981207078880211,24539.735068330025,4682.114041571227,Good,Stage 3
L04685,34,34665,17560,10.46,36,737,2023-08-15,0,,0.506562815519977,0.506562815519977,30s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.18,0.2688570822204155,18195.96870200544,880.580709611133,Good,Stage 2
