LoanID,CustomerAge,Income,LoanAmount,InterestRate,TermMonths,CreditScore,OriginationDate,Defaulted,DefaultDate
L04180,26,77210,20195,14.02,36,636,2023-04-19,0,
L04181,58,57289,12775,5.29,12,731,2023-09-03,0,
L04182,24,115608,12139,13.7,48,704,2023-05-07,0,
L04183,36,53158,3082,13.83,36,528,2022-10-18,0,
L04184,47,144128,13891,11.16,60,472,2023-05-14,0,
L04185,33,54462,21636,13.68,60,618,2023-12-21,0,
L04186,26,134835,43916,17.59,12,718,2022-06-18,0,
L04187,57,96167,32828,16.88,60,541,2023-07-13,0,
L04188,28,68846,16530,9.9,12,591,2023-06-06,1,2023-10-29
L04189,65,66908,26115,6.16,12,325,2023-09-10,0,
L04190,54,24223,37952,14.2,12,687,2023-10-02,1,2023-10-24
L04191,57,60059,43023,12.04,12,350,2022-08-04,0,
L04192,53,50100,4360,16.28,12,665,2022-07-08,1,2022-10-08
L04193,58,79347,14093,14.43,48,344,2022-11-18,0,
L04194,52,68122,16589,11.21,48,444,2023-08-26,0,
L04195,36,88743,5400,9.8,48,574,2024-03-18,0,
L04196,23,80598,43508,8.79,12,333,2022-10-30,0,
L04197,45,98655,10644,8.48,60,761,2022-08-11,0,
L04198,51,87410,13429,10.99,36,532,2024-01-21,1,2025-06-03
L04199,61,35802,19122,13.32,48,449,2023-04-17,0,
L04200,22,63388,37600,5.75,24,361,2023-04-29,0,
L04201,50,48821,6213,4.85,24,364,2022-09-06,0,
L04202,22,96629,49509,11.09,12,605,2022-10-07,0,
L04203,60,37958,3872,11.22,36,306,2023-05-12,0,
L04204,24,75883,42673,17.93,48,552,2023-02-20,0,
L04205,55,24808,31612,16.78,12,810,2023-04-20,1,2023-11-02
L04206,36,56241,4198,14.82,60,377,2024-05-13,0,
L04207,57,105223,5447,12.0,36,566,2023-05-25,0,
L04208,22,93085,26071,4.98,60,560,2024-04-06,0,
L04209,46,87542,8213,9.81,60,760,2023-07-02,0,
L04210,42,92173,7964,7.38,24,578,2022-09-17,0,
L04211,35,99271,26905,6.92,48,776,2023-03-10,0,
L04212,67,44054,32955,17.22,12,305,2022-09-17,0,
L04213,55,116430,32842,17.26,60,312,2023-12-13,0,
L04214,55,30070,42025,10.94,60,532,2023-06-13,0,
L04215,22,138297,37941,14.74,12,783,2023-11-21,0,
L04216,38,84390,16594,8.2,36,691,2023-05-26,0,
L04217,44,104509,24085,5.63,12,799,2023-09-04,0,
L04218,55,72262,40639,9.0,12,639,2023-05-25,0,
L04219,46,109779,42054,9.49,48,774,2023-08-28,0,
L04220,28,141915,7024,8.34,24,372,2023-12-03,0,
L04221,30,25877,46488,16.68,60,737,2022-08-07,1,2026-08-06
L04222,25,54902,38012,15.27,24,684,2023-08-31,0,
L04223,32,63938,43431,12.89,36,546,2023-08-11,0,
L04224,53,99314,24985,12.96,60,571,2023-05-31,0,
L04225,41,62706,47461,16.07,24,551,2023-11-06,0,
L04226,41,80634,34313,13.98,36,531,2023-07-03,0,
L04227,65,46606,20440,11.36,48,678,2023-03-29,1,2024-04-10
L04228,22,135256,6498,6.92,36,578,2024-02-15,0,
L04229,49,101438,36485,4.8,24,310,2022-10-22,0,
L04230,23,66721,31231,8.42,12,726,2024-02-25,0,
L04231,42,92571,36299,17.61,60,429,2024-04-14,0,
L04232,23,33736,45281,7.12,48,656,2024-01-03,1,2026-05-01
L04233,37,116219,47590,13.31,24,754,2022-07-21,0,
L04234,62,65856,19410,16.64,48,446,2022-06-01,1,2022-11-22
L04235,58,109547,10042,12.91,36,675,2022-06-23,0,
L04236,69,106798,22282,16.3,24,382,2023-03-14,0,
L04237,41,87187,24606,9.97,12,661,2024-01-05,0,
L04238,47,78559,49705,10.15,12,613,2024-03-31,1,2025-03-18
L04239,28,47492,6266,12.71,12,659,2023-07-15,0,
L04240,44,93355,32136,4.98,12,800,2023-02-01,0,
L04241,43,144233,11894,9.21,60,683,2023-01-25,0,
L04242,65,41443,13443,7.99,48,565,2022-07-31,0,
L04243,44,128225,16407,6.19,24,562,2023-06-04,1,2024-10-04
L04244,58,125364,5936,15.67,12,391,2023-09-13,0,
L04245,56,59384,38187,12.85,60,336,2023-08-23,0,
L04246,32,139844,35286,12.47,12,389,2023-06-04,0,
L04247,31,89726,45861,16.3,12,422,2023-06-02,0,
L04248,62,30564,8091,14.73,36,376,2024-01-05,0,
L04249,30,124931,10988,5.53,24,768,2023-04-11,1,2023-06-13
L04250,35,143887,13509,7.9,48,677,2022-10-02,1,2023-03-27
L04251,21,143516,41938,16.08,36,516,2024-03-30,0,
L04252,34,96915,7340,15.72,36,384,2024-04-18,0,
L04253,22,103795,34255,8.56,48,848,2023-05-01,1,2027-02-03
L04254,44,107310,11715,7.79,12,747,2024-03-29,1,2024-10-15
L04255,50,60680,30475,4.56,12,585,2024-03-18,0,
L04256,67,47111,41718,7.02,24,786,2024-04-04,0,
L04257,38,139804,47782,7.91,12,826,2023-08-08,1,2023-10-23
L04258,69,129662,39286,5.8,36,561,2024-02-07,0,
L04259,36,93533,13809,16.58,36,318,2022-09-29,0,
L04260,52,56963,44224,8.07,36,348,2023-04-11,0,
L04261,51,90714,13898,14.72,48,600,2024-02-06,0,
L04262,54,42272,24716,14.61,12,646,2022-07-23,0,
L04263,53,78504,45807,7.94,12,802,2023-11-06,0,
L04264,43,47313,19110,5.58,12,363,2023-07-02,0,
L04265,26,64560,16613,7.26,12,533,2023-09-28,0,
L04266,47,102403,44989,9.62,24,436,2022-08-04,1,2024-01-03
L04267,63,43270,9713,17.1,24,335,2023-02-02,1,2024-11-25
L04268,26,82594,20984,7.81,36,485,2023-11-16,0,
L04269,38,99510,49492,12.14,36,335,2022-08-05,0,
L04270,38,88702,24637,11.92,48,599,2022-07-05,0,
L04271,68,118867,15201,12.72,60,466,2024-02-09,0,
L04272,69,141066,13228,12.09,36,670,2022-10-06,0,
L04273,28,66861,32907,7.21,12,775,2022-09-22,0,
L04274,67,24555,49095,15.74,36,624,2022-12-18,0,
L04275,25,78153,13233,17.22,36,787,2023-01-06,0,
L04276,40,78092,19911,9.06,24,814,2023-11-12,0,
L04277,48,142349,25188,14.1,12,835,2022-06-02,0,
L04278,60,122701,41439,17.27,48,802,2022-08-11,0,
L04279,38,61357,32678,17.84,48,403,2024-03-05,0,
L04280,44,86930,5421,4.97,48,311,2023-02-27,0,
L04281,57,21844,37572,10.56,36,548,2022-11-10,1,2024-08-28
L04282,40,130137,22459,15.67,48,621,2023-12-06,0,
L04283,43,80140,28362,7.75,48,699,2023-09-23,0,
L04284,38,108611,34360,7.66,48,719,2022-12-13,0,
L04285,36,101936,43727,15.66,24,542,2022-06-16,0,
L04286,30,26068,47504,10.41,12,752,2022-08-27,0,
L04287,68,20485,48048,8.14,24,637,2023-09-23,0,
L04288,40,21471,47388,4.55,12,645,2024-01-17,0,
L04289,69,114147,12365,5.62,24,559,2023-07-25,0,
L04290,66,51536,7991,15.8,12,722,2022-12-01,0,
L04291,30,48359,21043,16.01,48,331,2022-07-02,0,
L04292,48,46991,14579,14.92,60,667,2023-02-16,0,
L04293,64,122657,29902,4.96,48,790,2023-04-30,1,2025-07-26
L04294,27,54524,31651,4.35,60,820,2023-03-09,0,
L04295,40,126313,25027,5.47,48,717,2022-08-14,1,2025-07-22
L04296,68,105263,26665,13.1,24,536,2024-02-01,0,
L04297,61,43549,48604,11.3,60,312,2022-08-01,0,
L04298,62,142493,34567,14.49,48,615,2023-12-24,1,2026-05-22
L04299,63,45490,41011,6.4,36,346,2023-09-28,0,
L04300,27,59374,39189,5.75,60,354,2023-08-28,0,
L04301,50,126531,12009,5.78,12,555,2023-04-14,1,2023-11-12
L04302,54,130612,47837,9.42,24,759,2022-12-12,0,
L04303,57,42474,21420,11.4,48,300,2022-07-22,0,
L04304,36,21177,3761,15.03,48,606,2023-04-01,0,
L04305,35,128039,31253,11.86,12,789,2023-05-27,0,
L04306,32,34849,7444,7.44,48,799,2023-01-20,0,
L04307,40,59992,13472,14.01,48,666,2024-04-20,0,
L04308,30,71090,32035,12.05,12,552,2023-08-04,0,
L04309,40,130083,24103,6.26,12,622,2023-01-15,0,
L04310,51,118856,39259,10.44,36,449,2023-10-21,0,
L04311,65,134957,3860,13.67,36,308,2022-05-18,0,
L04312,52,36186,41711,6.2,12,836,2023-10-31,0,
L04313,53,31274,40476,14.39,60,626,2023-05-21,0,
L04314,40,34705,39329,15.19,60,667,2023-11-28,1,2028-02-06
L04315,47,95352,23494,17.52,60,303,2023-10-08,0,
L04316,69,91120,30156,17.5,24,436,2023-10-13,1,2024-10-31
L04317,35,83394,8335,4.23,36,478,2023-12-11,0,
L04318,58,40557,38556,9.1,60,381,2022-06-18,0,
L04319,22,40575,10312,8.12,60,820,2023-02-20,1,2025-08-10
L04320,57,110297,4693,12.5,60,618,2022-12-27,0,
L04321,30,88440,47155,13.71,12,536,2023-03-18,0,
L04322,60,28515,5070,16.8,48,759,2022-12-19,0,
L04323,65,103364,47996,10.22,24,756,2022-11-03,1,2023-01-28
L04324,47,47020,21952,8.92,48,376,2023-01-24,0,
L04325,33,90298,37521,8.91,36,387,2023-07-11,1,2024-12-09
L04326,58,145022,10420,4.57,48,353,2023-03-11,0,
L04327,66,32029,44583,13.03,24,520,2024-02-03,0,
L04328,54,79336,46042,15.36,60,669,2022-12-13,0,
L04329,39,56822,7200,11.53,60,325,2023-10-12,0,
L04330,45,60290,48941,15.88,12,450,2023-10-02,0,
L04331,42,140127,7852,9.27,12,411,2022-11-20,0,
L04332,53,99811,21793,12.83,24,779,2023-10-15,0,
L04333,46,129344,49032,9.47,60,363,2023-01-28,0,
L04334,54,34184,5947,13.34,48,394,2022-11-12,0,
L04335,64,35674,11308,15.87,48,605,2022-08-27,0,
L04336,28,118264,44139,15.83,24,551,2023-02-04,0,
L04337,61,83917,34747,11.93,12,553,2023-10-02,0,
L04338,23,119423,5214,8.61,48,361,2023-09-12,1,2025-08-23
L04339,33,82063,20622,10.28,36,425,2023-05-07,0,
L04340,33,71125,23166,11.23,24,712,2022-06-16,0,
L04341,27,64370,48052,11.21,36,399,2023-05-07,0,
L04342,65,120547,5589,17.41,36,594,2023-10-04,0,
L04343,42,108219,7501,14.53,12,674,2023-05-31,0,
L04344,30,115963,18546,10.29,60,667,2022-10-15,1,2025-09-07
L04345,29,118203,18948,8.08,24,605,2023-04-20,0,
L04346,57,121109,4223,17.4,60,788,2023-10-27,0,
L04347,45,135934,41829,6.61,48,565,2023-10-14,1,2027-02-16
L04348,33,47167,3880,11.84,48,364,2024-03-25,1,2027-05-30
L04349,60,81457,34395,8.63,24,735,2023-02-06,0,
L04350,29,54261,18707,8.93,12,474,2023-02-22,0,
L04351,57,79063,21334,15.5,48,823,2023-07-23,0,
L04352,68,107705,43525,9.66,48,389,2024-02-09,0,
L04353,28,131024,33043,10.35,60,808,2024-02-04,1,2025-09-06
L04354,56,107111,25158,9.69,48,445,2022-06-09,0,
L04355,61,111244,43252,4.27,12,342,2022-07-11,0,
L04356,22,71510,49293,16.64,48,722,2022-11-03,0,
L04357,68,79278,5319,13.52,48,401,2024-01-15,0,
L04358,45,82485,15446,12.44,36,642,2023-04-20,1,2023-07-26
L04359,35,50545,38212,5.76,12,539,2022-08-13,1,2023-08-03
L04360,38,55375,23320,15.41,48,825,2023-05-19,0,
L04361,40,62759,23801,13.66,12,383,2023-04-09,0,
L04362,55,39951,8375,16.95,12,399,2023-12-09,0,
L04363,47,30716,21190,10.51,48,321,2023-04-18,1,2027-01-23
L04364,29,128407,39530,5.63,48,638,2023-06-02,1,2025-05-31
L04365,57,101377,28582,13.62,12,329,2023-05-04,0,
L04366,54,36712,5657,4.53,60,548,2023-07-22,0,
L04367,65,60675,37366,15.36,60,714,2022-08-27,0,
L04368,21,25507,8934,13.33,12,602,2022-10-13,0,
L04369,65,67145,42379,11.22,12,332,2022-06-21,0,
L04370,64,39569,15343,17.31,60,651,2023-08-04,1,2025-05-13
L04371,34,69347,34132,10.64,60,382,2023-04-23,1,2024-09-19
L04372,47,106704,3718,7.12,36,605,2023-04-18,1,2024-09-02
L04373,41,50711,17177,16.79,60,848,2023-08-21,0,
L04374,57,77522,34391,13.65,60,823,2023-11-20,1,2027-11-11
L04375,36,43565,23926,11.02,24,671,2023-03-15,0,
L04376,52,82996,4283,6.75,48,426,2022-09-01,0,
L04377,42,122667,49719,13.4,36,615,2024-04-17,0,
L04378,37,36832,10534,15.4,36,709,2024-04-10,1,2026-02-27
L04379,65,129071,12325,17.25,12,388,2023-09-06,0,
L04380,61,100249,13584,12.65,24,754,2022-06-02,0,
L04381,47,107597,18314,17.9,48,743,2023-09-21,0,
L04382,69,117103,36823,13.66,36,758,2022-08-24,0,
L04383,57,24101,43275,13.75,60,407,2023-12-18,1,2025-10-19
L04384,27,115146,20747,16.42,60,626,2023-09-11,0,
L04385,52,112885,33375,12.81,60,733,2022-11-17,0,
L04386,45,105045,10050,6.21,48,450,2024-01-16,0,
L04387,55,92540,12198,17.9,36,813,2023-04-29,1,2024-12-22
L04388,58,140759,7612,10.87,48,438,2023-07-29,1,2024-04-05
L04389,61,130195,13283,5.22,12,518,2024-01-23,1,2024-10-20
L04390,32,130849,25016,6.02,12,588,2023-07-11,0,
L04391,59,100675,24529,9.53,24,721,2023-08-21,0,
L04392,66,90953,18494,10.76,12,673,2022-07-01,1,2022-07-24
L04393,44,60274,35098,7.52,36,409,2022-10-07,0,
L04394,48,129863,16490,11.88,36,496,2023-08-15,0,
L04395,61,86108,4206,5.98,36,308,2024-02-15,0,
L04396,58,57693,21997,14.19,60,425,2022-12-21,1,2025-09-08
L04397,69,62793,17605,13.06,60,417,2023-03-20,0,
L04398,56,137740,37799,5.73,36,533,2023-04-19,0,
L04399,31,119359,34076,15.99,12,393,2023-02-25,1,2023-10-29
L04400,44,96899,25771,5.03,12,656,2023-03-08,0,
L04401,39,44932,24639,8.72,24,824,2022-09-04,0,
L04402,47,128113,29199,14.69,48,825,2023-06-23,0,
L04403,26,145666,28104,8.26,24,423,2022-07-15,0,
L04404,26,122331,17959,4.71,48,576,2023-01-01,0,
L04405,32,36056,6135,5.5,12,689,2023-03-18,0,
L04406,63,22728,10631,7.74,36,704,2022-07-11,0,
L04407,25,104614,13274,14.88,60,698,2023-06-28,1,2027-05-08
L04408,25,99430,29965,10.73,24,715,2022-11-14,0,
L04409,62,101226,36447,9.03,24,597,2024-05-05,0,
L04410,27,107782,48110,4.28,12,833,2023-09-01,0,
L04411,67,38725,9694,10.53,48,749,2022-07-20,0,
L04412,28,123211,27362,11.73,24,834,2022-07-17,1,2023-11-30
L04413,37,86681,26804,7.9,48,452,2022-09-21,0,
L04414,68,68444,24799,13.94,24,581,2022-11-10,0,
L04415,60,128500,43943,13.29,36,672,2023-04-04,0,
L04416,65,107824,49760,7.32,12,405,2022-09-26,0,
L04417,63,48439,6400,7.63,48,694,2024-01-14,0,
L04418,28,39728,32067,10.52,12,605,2022-09-14,0,
L04419,57,79853,31923,5.63,60,508,2023-03-28,0,
L04420,47,58891,7930,6.93,12,813,2023-02-18,0,
L04421,40,69108,35574,16.57,48,382,2023-02-13,0,
L04422,49,38884,8307,12.18,48,773,2022-09-23,0,
L04423,35,77965,38912,6.99,60,592,2024-04-11,0,
L04424,24,104724,10604,9.92,60,359,2023-03-25,1,2027-03-19
L04425,27,122318,14445,7.28,24,733,2023-11-17,0,
L04426,39,36411,36033,7.87,48,682,2023-10-13,0,
L04427,26,118914,48248,8.7,12,481,2024-01-19,0,
L04428,49,149678,3202,9.63,60,771,2023-07-05,0,
L04429,38,145390,6984,6.67,12,702,2023-12-19,0,
L04430,60,34635,11542,17.64,60,708,2024-04-20,0,
L04431,68,52070,34955,13.54,48,476,2024-05-15,0,
L04432,39,118113,48303,6.5,60,737,2023-09-15,1,2027-06-04
L04433,48,55126,32652,5.91,48,706,2023-11-01,0,
L04434,22,80333,35995,7.02,60,493,2024-04-17,0,
L04435,37,78856,12121,5.73,24,456,2023-05-10,1,2024-12-12
L04436,36,86637,37867,16.15,60,360,2023-02-25,1,2023-06-13
L04437,61,84179,13872,8.06,24,394,2022-08-06,1,2022-12-19
L04438,28,100395,25234,14.81,24,555,2023-04-04,0,
L04439,61,48106,11981,12.47,12,494,2024-04-18,0,
L04440,35,56424,37218,14.12,48,824,2023-12-30,0,
L04441,58,67188,34116,6.99,60,514,2024-02-15,0,
L04442,48,122010,34519,5.37,60,709,2022-07-16,0,
L04443,68,20348,39419,17.07,36,340,2023-08-11,0,
L04444,50,45658,26267,16.2,60,793,2024-02-21,0,
L04445,30,98711,33367,12.32,48,505,2022-08-13,0,
L04446,46,112463,9258,4.83,48,394,2023-03-23,0,
L04447,22,109713,3785,13.66,60,301,2023-04-07,0,
L04448,59,33409,21541,9.47,24,787,2024-04-28,0,
L04449,37,121241,27556,17.17,36,604,2022-11-13,0,
L04450,62,20835,38747,4.08,48,676,2022-05-26,0,
L04451,36,24521,47086,17.87,36,740,2023-03-27,0,
L04452,33,69605,6459,6.03,36,775,2022-10-06,0,
L04453,54,51036,23002,9.52,48,786,2022-12-30,0,
L04454,63,145586,16388,5.66,24,535,2023-05-30,0,
L04455,28,147381,16554,12.27,24,768,2022-05-25,0,
L04456,49,94852,45617,4.03,48,630,2023-01-16,0,
L04457,39,110863,19548,12.55,60,517,2023-04-02,0,
L04458,32,33743,9226,4.18,60,777,2023-12-24,0,
L04459,69,76972,28530,8.71,36,440,2022-07-23,1,2025-05-27
L04460,34,138261,36783,10.07,60,642,2022-09-06,1,2024-10-25
L04461,68,145581,28551,15.47,36,630,2024-02-27,0,
L04462,24,144348,12305,17.27,60,747,2023-09-03,0,
L04463,27,85609,5497,15.26,24,832,2022-11-29,0,
L04464,28,110413,48567,6.88,24,673,2024-04-06,0,
L04465,24,136322,44012,12.16,24,511,2024-04-07,0,
L04466,67,74100,13910,4.46,60,370,2022-08-01,0,
L04467,43,93735,36436,16.74,36,848,2023-03-06,1,2024-07-07
L04468,66,91996,19401,4.76,36,650,2024-05-12,0,
L04469,57,128813,5918,8.84,24,615,2022-07-18,0,
L04470,56,27069,44279,4.86,24,731,2023-11-08,0,
L04471,27,46281,42433,8.53,60,657,2022-10-23,1,2025-04-12
L04472,53,63239,44430,6.09,60,560,2024-05-15,1,2025-02-06
L04473,46,111494,42513,11.81,36,416,2022-06-14,0,
L04474,40,144790,41877,10.38,12,596,2023-02-02,0,
L04475,40,100389,5425,13.44,36,836,2022-11-01,0,
L04476,23,56203,40293,5.1,60,629,2023-08-14,0,
L04477,42,96232,27928,14.43,48,393,2022-10-28,1,2024-04-21
L04478,59,59109,7174,14.84,60,513,2023-01-19,0,
L04479,49,98812,12085,15.82,60,500,2023-07-17,1,2026-08-27
L04480,57,50601,37029,15.64,48,306,2024-02-01,0,
L04481,56,137503,24058,12.93,60,788,2023-08-31,1,2026-04-14
L04482,27,130813,46420,14.23,36,575,2022-09-01,1,2023-04-12
L04483,41,104096,8362,17.45,48,802,2024-03-09,0,
L04484,34,146372,7258,7.4,12,796,2024-02-04,1,2024-11-10
L04485,26,71696,40827,14.17,60,842,2022-10-29,0,
L04486,61,57628,45933,6.07,12,586,2024-02-28,1,2024-03-26
L04487,69,148468,32570,6.98,12,360,2022-05-30,0,
L04488,67,140636,42853,16.06,48,834,2023-02-12,0,
L04489,51,52259,24450,10.77,24,809,2023-08-16,0,
L04490,51,88783,34974,13.98,12,303,2023-03-29,0,
L04491,48,40729,23111,6.33,12,632,2024-04-02,0,
L04492,21,47460,41474,16.67,24,328,2022-08-13,1,2023-02-21
L04493,66,134840,12821,16.33,36,414,2023-11-21,0,
L04494,69,129966,12247,13.99,24,494,2022-09-28,0,
L04495,33,71544,38921,16.93,36,616,2023-09-20,0,
L04496,22,21885,33364,7.65,36,500,2023-05-19,0,
L04497,63,31769,18947,14.45,24,495,2022-06-21,0,
L04498,29,118663,9450,17.74,12,632,2023-09-03,0,
L04499,34,34852,10067,7.59,36,693,2022-12-13,0,
L04500,36,125232,33075,5.22,24,476,2023-12-07,0,
L04501,25,145887,13787,7.44,60,372,2024-01-09,1,2027-10-14
L04502,32,73137,37037,14.57,12,343,2022-08-10,1,2022-08-28
L04503,53,32835,12383,7.66,36,329,2024-01-20,0,
L04504,57,105482,31280,8.38,48,552,2022-09-14,0,
L04505,37,118145,12751,7.67,12,718,2023-02-21,1,2024-01-23
L04506,65,87726,4002,15.62,60,810,2022-06-18,0,
L04507,61,75352,23521,10.75,60,420,2022-11-19,0,
L04508,43,89963,8556,5.41,24,715,2023-05-09,0,
L04509,57,100855,8383,4.49,60,481,2023-09-21,1,2027-07-09
L04510,30,133881,46758,13.0,48,386,2023-01-28,0,
L04511,48,44783,18563,6.47,24,455,2023-01-27,0,
L04512,53,125857,16796,4.55,60,455,2022-12-21,0,
L04513,63,47931,21993,10.84,36,692,2023-12-11,1,2023-12-23
L04514,24,99543,27300,16.43,12,787,2023-12-22,0,
L04515,69,148536,26867,15.64,48,641,2022-07-28,0,
L04516,67,30209,31499,5.72,48,786,2022-11-06,0,
L04517,67,48400,13975,8.2,48,603,2023-09-27,0,
L04518,23,139925,23378,5.31,36,508,2023-07-29,0,
L04519,27,142077,33796,13.92,60,574,2022-07-11,0,
L04520,56,82734,22612,12.02,12,723,2022-06-23,0,
L04521,45,25135,17072,17.3,12,599,2022-06-19,1,2022-10-10
L04522,38,85796,12127,6.59,36,414,2022-06-24,0,
L04523,29,57879,5921,16.53,24,477,2023-11-09,0,
L04524,23,90031,36037,17.73,60,785,2023-08-27,0,
L04525,22,41366,23745,13.73,48,389,2023-04-24,0,
L04526,46,75171,8659,14.44,24,443,2023-03-19,0,
L04527,43,89014,31620,16.18,36,708,2024-02-22,0,
L04528,69,77804,38214,8.42,60,770,2022-07-27,0,
L04529,23,130694,21759,6.14,60,545,2023-05-09,1,2026-05-17
L04530,32,133732,10136,6.62,60,836,2022-12-17,1,2027-10-16
L04531,35,33417,28305,15.34,24,584,2022-12-01,0,
L04532,44,114994,36453,12.96,24,452,2023-04-28,0,
L04533,56,41645,28343,6.94,36,331,2023-06-28,0,
L04534,69,148734,12271,7.07,48,529,2024-04-28,0,
L04535,57,123890,31493,17.27,24,566,2022-05-22,0,
L04536,42,79969,25739,13.06,12,828,2023-12-22,0,
L04537,27,142702,21319,6.88,24,702,2024-03-04,0,
L04538,24,98938,9455,6.25,24,342,2022-11-03,1,2023-03-01
L04539,53,95312,35059,6.59,60,443,2022-11-28,0,
L04540,55,37083,48169,7.05,12,362,2024-02-22,0,
L04541,40,128768,13174,7.27,48,680,2023-08-15,0,
L04542,24,130230,25983,15.66,12,339,2023-03-15,0,
L04543,50,140088,23704,6.52,48,579,2022-06-10,1,2024-07-09
L04544,45,44307,7716,13.12,36,788,2023-01-16,0,
L04545,61,123621,16587,7.98,60,807,2023-05-21,0,
L04546,59,40009,43636,11.24,36,430,2023-02-04,0,
L04547,50,27564,6637,4.75,24,682,2022-11-04,0,
L04548,62,76924,24763,14.85,24,719,2023-01-23,0,
L04549,64,37191,23908,10.33,60,846,2022-09-27,0,
L04550,67,49336,32421,7.83,36,627,2024-05-04,0,
L04551,64,60100,8416,4.12,12,642,2023-05-22,0,
L04552,33,148391,15164,12.48,36,720,2022-12-19,0,
L04553,25,63655,5027,7.28,48,615,2024-03-24,0,
L04554,34,118834,27268,8.42,24,332,2022-05-21,0,
L04555,31,49967,28795,14.06,12,343,2023-02-22,1,2023-05-13
L04556,29,111897,3711,4.37,24,489,2024-04-16,0,
L04557,35,128293,5560,17.78,36,429,2022-08-05,1,2023-01-11
L04558,23,121382,30475,10.67,60,609,2023-07-10,0,
L04559,25,22520,10269,9.15,12,812,2024-04-29,0,
L04560,66,130734,17020,4.89,60,354,2022-12-03,0,
L04561,30,87792,43120,4.61,36,411,2023-09-19,1,2025-06-17
L04562,60,139985,24245,13.68,48,428,2024-03-20,0,
L04563,23,61588,14211,12.87,60,568,2023-11-22,1,2024-07-22
L04564,61,106481,44723,6.55,60,580,2024-04-01,0,
L04565,57,55609,14139,7.2,36,502,2024-05-10,0,
L04566,40,99104,27899,16.19,12,661,2023-02-18,0,
L04567,21,149210,42826,9.42,36,603,2023-01-12,0,
L04568,41,103349,12153,12.23,60,518,2023-04-10,1,2024-03-20
L04569,49,50907,33171,16.42,24,603,2023-06-16,0,
L04570,41,74433,24401,8.4,24,450,2023-01-14,0,
L04571,62,56555,44899,7.18,60,838,2023-11-30,1,2025-07-22
L04572,57,125171,42731,11.96,12,365,2023-10-13,0,
L04573,32,34735,48185,4.04,60,745,2023-11-03,0,
L04574,48,115433,28836,8.14,24,638,2024-05-07,1,2025-04-08
L04575,53,56091,10120,9.83,48,721,2022-09-20,0,
L04576,22,126513,34190,11.97,60,306,2023-09-05,0,
L04577,40,100382,21003,15.59,60,768,2023-08-07,1,2024-01-17
L04578,58,110604,9906,14.85,48,778,2022-08-22,1,2026-01-01
L04579,59,81579,10348,11.41,12,688,2023-08-04,0,
L04580,24,82023,28391,15.86,36,811,2023-12-22,0,
L04581,23,80378,24555,7.89,24,745,2024-04-27,1,2024-09-06
L04582,63,113463,4067,12.46,24,658,2023-04-03,0,
L04583,34,96465,44060,5.62,36,760,2023-10-30,0,
L04584,62,135095,10204,14.61,36,558,2023-01-20,0,
L04585,66,65364,40488,9.95,36,559,2024-04-30,0,
L04586,31,28459,41894,16.91,36,476,2023-04-15,0,
L04587,49,91880,44858,16.08,24,334,2023-12-18,0,
L04588,30,140278,43920,9.01,60,698,2022-07-17,0,
L04589,62,61163,30793,17.38,60,596,2023-07-26,0,
L04590,59,48633,7862,10.24,48,661,2024-03-03,0,
L04591,38,127915,18096,7.39,60,655,2024-03-28,1,2026-06-28
L04592,41,144790,28196,10.17,12,828,2023-12-08,0,
L04593,48,148081,9704,15.79,12,626,2024-03-09,0,
L04594,36,108102,4132,17.2,36,474,2023-01-05,0,
L04595,69,25840,42442,4.68,48,505,2023-11-23,0,
L04596,59,89720,30963,14.03,24,470,2023-12-26,0,
L04597,58,138222,17844,10.85,60,510,2023-08-22,0,
L04598,25,27934,32845,15.43,60,665,2022-12-02,0,
L04599,56,82736,22091,5.93,24,817,2023-05-11,0,
L04600,29,28351,18648,15.99,12,604,2024-05-01,0,
L04601,58,126895,47480,13.63,36,641,2022-09-01,1,2024-03-20
L04602,57,54864,15493,5.05,48,735,2022-10-22,0,
L04603,59,89318,16798,5.63,12,583,2024-02-05,0,
L04604,69,144088,10889,13.57,48,396,2023-03-28,0,
L04605,65,70969,10570,17.83,36,696,2023-06-30,0,
L04606,34,53224,3500,7.73,60,567,2024-03-18,0,
L04607,66,90310,18519,12.25,36,454,2024-01-25,1,2026-04-19
L04608,63,66390,40484,8.23,12,764,2023-12-13,0,
L04609,62,34239,7498,9.8,60,447,2022-08-16,1,2025-03-17
L04610,52,56437,12657,12.48,36,826,2022-06-16,0,
L04611,51,89052,18032,15.11,60,365,2023-02-26,0,
L04612,56,111611,29067,10.42,60,655,2022-11-10,1,2025-02-18
L04613,23,116804,46475,4.52,48,452,2024-02-15,1,2026-03-16
L04614,36,137615,44641,10.89,48,662,2022-06-04,0,
L04615,67,49272,45118,14.66,12,593,2022-09-20,0,
L04616,59,25538,47237,7.91,36,558,2023-02-08,1,2024-08-31
L04617,61,66304,14819,4.77,24,837,2023-11-12,0,
L04618,69,124349,47944,13.97,36,746,2023-07-18,1,2025-07-27
L04619,35,111392,34628,12.19,60,830,2023-05-03,0,
L04620,22,22292,17859,15.24,12,835,2022-08-22,0,
